Symbol	28iALS_1	28iALS_2	29iALS_1	29iALS_2	30iALS_1	52iALS_1	52iALS_2	00iCTR_1	00iCTR_2	25iCTR_1_A	25iCTR_1_B	25iCTR_2	83iCTR_1	83iCTR_2
POTEKP	68.93	179.38	1191.36	747.7	651.39	466.42	248.52	453.19	514.88	724.8	735.65	810.22	817.15	512.07
MRPL37	0.0	0.0	601.76	242.44	808.99	169.67	0.0	718.65	599.1	490.04	528.23	975.23	604.26	522.88
GTPBP4	378.51	1882.39	3664.3	3415.49	1795.76	1728.94	1138.13	2383.15	1837.59	2655.64	1978.18	2268.99	1211.11	1682.22
OSBPL8	515.44	493.15	1080.24	1170.22	1038.8	595.3	295.19	656.58	633.35	1177.08	1083.9	1364.99	1515.22	1727.93
RAB34	0.0	0.0	870.9	992.4	426.45	1012.74	241.08	382.96	242.96	408.58	0.0	332.41	227.55	168.39
WDR11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.72	139.65	134.79	171.21	119.43	75.68
CRNKL1	0.0	187.51	570.9	655.52	215.36	525.19	125.13	582.03	533.93	689.94	639.69	541.0	441.58	379.22
UBL5	486.48	1299.99	1314.45	1342.53	2131.69	673.76	1359.97	1916.81	1694.52	2090.24	2109.24	1238.36	661.3	741.16
EDEM3	0.0	0.0	48.11	90.46	62.46	0.0	0.0	151.46	0.0	129.07	134.86	80.64	37.76	55.64
FAM129A	77.69	55.78	526.82	294.76	498.12	545.96	360.39	104.5	132.01	429.62	339.45	301.79	353.96	329.42
API5	2044.54	2036.61	3297.07	3560.27	3691.04	2546.6	1061.04	4127.08	3899.43	7802.87	6780.53	6731.24	4977.84	4820.81
DPY30	153.2	893.02	1029.29	1119.53	457.36	35.87	78.87	995.12	527.02	36.67	2071.16	855.45	861.61	559.85
TRIM2	88.78	709.54	1050.47	949.05	2141.06	516.53	26.88	2191.36	1453.07	5310.42	3993.65	5821.04	4002.29	3504.22
FTO	269.13	414.26	621.69	548.39	1239.67	385.58	175.01	780.31	574.41	1913.02	1460.31	2394.41	1345.0	1104.79
TNKS1BP1	0.0	273.16	158.59	891.24	856.18	821.18	314.93	909.49	477.39	713.36	666.68	697.47	444.34	221.95
UBE2O	82.49	432.29	495.23	82.7	626.98	270.45	67.13	429.71	811.82	804.7	672.68	1295.1	969.26	1146.99
LNPK	322.59	419.06	609.11	579.61	459.32	376.94	283.79	589.22	577.93	364.09	395.17	289.51	175.86	177.93
TTYH3	2104.84	4668.66	2367.54	5946.76	3480.17	2591.9	2014.29	5733.79	5795.61	3214.23	3139.87	4262.8	2403.76	7714.77
WDR33	28.55	104.04	215.24	284.89	251.16	262.3	53.08	289.82	295.32	403.99	402.74	466.94	301.13	269.42
WDR12	0.0	482.28	973.29	1001.22	765.91	659.3	389.03	904.97	658.88	885.68	864.66	1021.75	612.44	389.1
PITHD1	0.0	156.92	668.05	850.47	949.13	212.19	157.14	1427.37	1369.83	1390.26	1411.9	1635.95	993.64	718.97
DERL2	0.0	0.0	1886.2	1127.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	868.36	576.71	593.36
DDX24	0.0	0.0	84.07	80.34	18.82	0.0	0.0	94.89	110.14	328.17	226.61	321.56	163.88	85.2
WDR61	886.51	1398.31	2005.54	1743.51	2344.34	1869.16	1712.88	2459.84	1799.08	3646.22	3308.87	2785.56	2019.03	1546.16
SLIRP	778.73	1516.27	3328.52	3516.7	2731.75	1477.11	397.38	3126.92	2788.74	2360.51	2394.49	3669.13	1498.8	1715.03
SRR	1027.66	1104.23	25.13	198.83	294.03	266.05	455.24	86.64	50.1	226.27	236.67	256.54	260.38	346.34
NIF3L1	0.0	0.0	65.61	0.0	26.95	0.0	0.0	66.02	43.79	88.17	101.3	135.14	70.22	0.0
NAA50	379.0	544.54	1217.07	1127.61	1242.02	715.32	463.66	1148.62	772.09	1830.51	1901.63	1571.84	959.87	920.32
UBA5	209.95	287.4	519.6	640.64	548.18	419.7	309.59	188.23	410.47	912.81	939.37	1054.36	621.81	571.0
MKRN2	0.0	158.3	139.45	110.3	454.16	159.5	0.0	310.37	215.01	330.68	287.68	453.39	0.0	202.15
LHPP	0.0	0.0	0.0	154.87	73.36	123.12	0.0	227.92	151.54	128.03	100.68	290.33	179.89	183.17
NACA2	46.67	87.7	312.69	289.57	349.35	202.23	78.52	239.27	246.87	656.17	671.14	566.11	298.7	274.15
MTFR1L	96.64	87.09	226.49	450.34	437.14	109.53	0.0	569.21	418.14	345.45	350.11	861.17	227.18	248.22
TMEM126A	243.36	382.58	260.93	546.37	435.6	420.94	263.51	233.07	118.7	282.07	269.96	211.1	149.95	123.05
PAIP1	837.93	1079.7	1841.79	1756.45	2260.02	1532.73	885.35	1755.98	1435.07	4017.82	4227.68	3712.55	2905.99	2239.6
CLPB	0.0	71.52	497.94	515.82	459.73	119.26	0.0	751.83	578.33	568.23	579.51	609.81	286.5	288.23
NAT10	781.8	1270.49	6415.74	6525.29	1861.0	1965.59	1167.92	1843.81	1661.0	6184.11	2692.06	6404.07	3148.23	2364.61
COMMD4	0.0	0.0	95.57	93.93	121.17	149.62	0.0	109.46	93.78	123.28	138.18	148.24	144.79	98.5
KLC2	0.0	0.0	0.0	0.0	57.34	0.0	0.0	0.0	114.76	15.93	118.0	21.82	122.75	86.11
ILKAP	0.0	0.0	245.67	90.54	41.1	0.0	0.0	391.33	592.75	545.98	259.21	248.86	568.33	521.51
XRN2	102.58	364.86	469.02	699.79	392.36	457.44	291.32	184.6	335.46	334.33	652.61	334.29	744.28	389.53
TOLLIP	501.9	551.65	869.8	750.67	833.19	651.77	444.2	384.71	388.25	1352.19	1398.85	1544.3	1091.89	833.95
CSTF2T	0.0	0.0	0.0	0.0	99.49	0.0	0.0	0.0	0.0	0.0	0.0	218.99	39.04	137.48
RAB6C	0.0	210.63	246.08	246.69	324.76	275.57	179.0	193.38	165.17	254.12	223.75	183.63	111.08	149.12
PCBD2	0.0	0.0	272.67	259.9	0.0	0.0	0.0	382.19	344.95	555.27	571.87	574.14	376.07	325.05
FAM49A	73.45	182.45	168.99	184.13	170.79	0.0	0.0	227.85	195.65	256.3	243.09	368.47	261.66	273.11
FXYD6	0.0	0.0	0.0	0.0	0.0	0.0	47.12	0.0	0.0	241.9	251.57	127.77	138.48	104.99
TMEM222	0.0	0.0	116.1	95.78	85.25	0.0	0.0	0.0	87.1	156.84	151.15	152.15	100.15	98.88
HDHD2	961.69	775.86	523.94	430.16	542.35	289.51	243.46	990.67	756.58	1226.45	1261.97	2553.7	1774.9	2352.01
DDX47	143.18	481.28	1471.78	1542.8	1359.35	1155.88	531.1	1381.24	1108.51	839.38	909.17	965.01	547.98	340.01
MAGT1	447.93	0.0	1614.6	1515.2	1451.22	1499.3	948.62	977.8	878.82	1329.37	1311.2	1794.54	814.44	718.17
RAB1B	128.56	329.99	965.59	1163.29	414.05	694.82	348.36	695.75	715.93	1152.19	1172.11	996.11	469.11	646.58
LMAN2L	0.0	0.0	211.27	126.01	95.95	0.0	73.99	135.74	107.02	180.46	225.01	287.2	228.5	227.53
C11ORF54	0.0	0.0	0.0	0.0	115.78	0.0	0.0	240.25	189.95	199.81	193.68	463.43	232.59	319.86
NAPB	802.55	1095.07	885.19	639.96	599.58	0.0	0.0	2001.09	1908.11	1032.97	738.84	940.83	916.96	617.87
SIL1	0.0	0.0	195.51	123.16	139.78	216.34	163.42	110.54	81.2	82.98	78.02	174.09	78.98	96.34
NUCKS1	2385.34	7323.76	7796.13	5866.34	9188.16	5056.14	9194.37	16104.7	14446.3	9304.65	9681.99	1741.83	1002.69	21.1
TMX4	299.69	711.17	328.03	291.78	65.41	95.87	159.58	246.74	398.39	202.05	362.41	316.76	422.0	691.43
RBSN	0.0	0.0	132.81	109.89	0.0	0.0	0.0	92.36	86.02	367.13	363.84	360.39	172.69	234.64
OSBPL2	0.0	0.0	479.97	345.75	279.86	305.6	0.0	168.34	149.81	359.75	351.68	971.63	351.52	532.44
WDR13	379.62	330.41	472.84	320.68	369.36	483.54	282.75	194.9	0.0	447.26	0.0	430.02	349.18	287.49
VPS33B	0.0	0.0	122.31	128.63	0.0	138.93	0.0	0.0	158.6	225.82	233.95	228.95	175.52	245.41
VPS16	110.2	175.87	516.25	429.68	570.03	106.06	0.0	536.21	466.61	724.71	688.3	769.21	355.53	474.15
VPS11	0.0	25.02	60.72	65.41	74.36	58.47	34.28	58.67	59.04	76.5	72.56	57.07	39.53	3.92
SH3BGRL3	977.24	2130.18	4800.45	4795.25	7654.84	8299.44	6406.44	8857.25	7054.19	6729.99	6766.9	2799.98	2307.15	1795.77
GAN	18.12	21.82	0.0	20.65	21.09	17.38	0.0	28.77	27.45	27.24	32.05	17.92	0.0	0.0
TRIOBP	0.0	174.09	287.62	0.0	219.33	224.2	0.0	194.78	0.0	244.77	314.68	155.66	142.13	98.73
PPIL3	0.0	0.0	324.27	405.87	302.39	338.25	0.0	189.4	305.99	530.36	631.38	612.9	512.03	466.14
RAB3GAP2	121.83	238.65	833.85	597.99	516.29	268.99	0.0	480.54	666.11	976.73	944.45	623.6	652.94	512.01
ADNP	560.83	580.93	854.47	659.5	655.99	514.1	203.05	953.03	596.25	856.41	777.21	887.37	785.62	486.06
DPH5	0.0	0.0	0.0	0.0	284.19	0.0	0.0	328.33	0.0	375.88	394.42	204.6	269.98	224.96
DHX36	0.0	0.0	212.38	174.75	0.0	0.0	0.0	0.0	161.17	196.07	212.46	187.4	0.0	212.36
PPA2	1479.73	1449.29	5297.52	5205.41	4107.22	2752.52	2690.32	3396.49	2114.64	6373.46	6195.85	6428.39	4926.27	4698.04
SPNS1	245.9	356.72	313.1	475.01	406.3	287.86	217.13	99.54	80.3	507.66	463.07	982.18	593.4	654.96
MRPL46	0.0	0.0	432.48	382.67	331.88	408.85	0.0	288.65	68.1	389.28	227.86	238.38	156.32	172.71
PNN	628.93	1141.89	3201.11	2917.22	2362.03	1929.62	1247.73	2273.08	2330.64	3683.05	3482.06	2823.56	1932.4	1664.41
TTYH1	144.34	462.22	0.0	248.03	787.41	404.5	55.37	474.23	998.63	2002.0	1986.35	2810.98	1708.01	1617.88
TMEM245	17.38	47.01	106.98	80.33	119.68	27.49	39.41	94.1	125.14	114.47	106.03	59.47	35.9	15.81
CRISPLD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.28	0.0	0.0	0.0	0.0
C11ORF68	225.07	358.4	623.94	557.42	646.18	712.62	406.09	549.4	491.22	827.9	743.49	890.16	633.04	500.26
GHITM	1038.19	1188.8	1726.89	1493.1	1117.13	1264.99	1120.29	1090.19	640.13	929.58	1011.26	598.38	418.51	503.25
BOLA2	807.11	1152.06	1705.85	1485.78	2193.44	1199.11	736.01	2108.72	1972.41	2302.83	2283.65	3332.77	2204.21	2190.13
TMX1	1480.82	2302.55	4978.71	4162.94	4681.8	2368.66	2076.0	2961.01	2837.37	4854.7	4802.85	4803.71	3692.27	2570.64
NELFA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.93	330.56	362.67	412.32	239.6	121.54
ACBD3	558.84	662.33	1251.51	1016.37	959.42	1230.95	789.22	1119.68	884.97	1113.36	1016.78	563.58	530.99	544.3
CDC42EP4	209.88	0.0	0.0	246.5	821.56	0.0	203.76	331.04	302.27	2206.01	1972.79	2817.64	1704.32	1308.9
PIGM	0.0	0.0	162.47	114.71	0.0	0.0	0.0	181.49	180.05	212.86	230.35	215.32	148.48	127.02
PTPN23	185.69	349.5	271.87	254.03	467.45	267.2	186.79	300.89	272.17	545.09	561.37	821.35	348.71	429.6
UNC45A	0.0	0.0	96.73	81.78	197.79	78.39	0.0	46.72	129.93	283.94	269.38	289.58	129.34	175.06
DNAJC5	523.03	461.83	993.09	813.19	826.18	127.87	18.13	790.62	643.4	1196.21	1149.06	771.27	763.65	348.5
CHMP4B	278.58	322.37	548.03	540.23	835.6	455.89	284.77	790.83	684.92	884.37	787.83	410.37	150.47	228.97
FN3K	105.21	227.71	129.77	0.0	92.82	61.01	46.51	470.55	328.18	690.62	757.75	826.41	651.5	587.31
POFUT1	0.0	187.45	1909.27	1292.22	1411.93	901.68	360.78	391.26	112.81	1612.99	1255.4	1022.54	982.35	2029.1
PIGU	174.78	166.61	1011.84	904.15	617.09	318.64	320.38	1105.42	616.25	1228.21	1211.33	1005.66	639.67	654.63
MAP1LC3A	343.03	617.12	857.56	490.15	320.38	193.6	60.61	1207.53	547.35	480.47	585.14	593.01	647.75	609.26
RNPEP	700.2	1825.07	2692.4	3329.79	3881.37	4439.83	2705.47	6058.06	4815.13	5673.55	5963.79	6320.71	4314.46	4124.49
GOLPH3	0.0	0.0	240.48	243.91	277.15	291.4	0.0	290.58	182.94	208.76	203.41	265.64	160.62	172.88
EPB41L1	576.08	842.85	474.88	554.64	666.49	543.22	284.47	972.92	828.45	970.47	770.05	868.79	537.27	467.13
GLIPR2	334.07	351.29	2449.88	3121.99	4683.33	1194.22	794.9	870.19	961.62	3618.16	2788.9	1997.63	622.03	584.13
SENP3	0.0	112.21	157.35	117.02	112.43	102.47	0.0	111.06	104.0	85.07	101.18	199.46	123.36	218.59
EHD1	594.02	835.36	1006.5	968.15	1017.72	1264.31	696.33	643.75	784.13	1134.64	1142.8	1166.66	919.57	1242.46
EBF3	0.0	0.0	0.0	271.24	0.0	206.49	0.0	0.0	187.31	91.32	57.62	312.97	210.26	287.9
PCIF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.54	74.38	86.63	93.71	102.95	65.02
ALG2	0.0	0.0	540.17	542.52	271.43	482.89	208.59	221.96	171.48	301.45	332.97	283.95	281.29	250.82
HEATR1	0.0	0.0	376.13	309.79	212.15	0.0	0.0	0.0	161.46	208.11	165.09	259.25	136.21	189.0
PRR36	315.15	769.66	125.57	591.41	515.99	0.0	0.0	644.12	680.41	1821.53	1457.97	493.66	1021.6	1009.99
TMEM231	0.0	0.0	189.11	114.7	0.0	0.0	0.0	0.0	0.0	202.47	212.23	282.77	156.91	183.86
ACSS3	0.0	0.0	36.3	0.0	0.0	0.0	0.0	0.0	0.0	84.46	93.75	98.79	40.18	0.0
RPAP3	0.0	0.0	0.0	204.69	0.0	0.0	0.0	322.12	117.78	218.9	160.1	298.97	152.58	100.12
ALG9	0.0	0.0	507.78	207.7	458.25	682.32	0.0	648.72	696.89	513.49	531.46	809.39	434.1	638.49
LDAH	237.6	306.13	354.42	218.76	304.78	342.42	254.74	317.88	205.46	384.23	347.96	458.91	345.78	108.1
ANTXR1	0.0	0.0	78.58	0.0	69.66	0.0	0.0	61.1	57.99	102.06	108.21	94.09	57.54	49.82
RANBP3	50.02	101.84	323.75	159.74	264.59	361.62	57.87	173.99	417.43	743.8	738.07	565.76	384.82	246.48
DCTPP1	0.0	111.05	373.57	294.38	240.26	172.1	203.32	195.41	149.93	509.08	526.27	344.82	334.76	136.4
RPF2	122.48	251.08	914.61	593.57	490.73	286.38	354.73	317.64	409.98	403.74	389.42	89.46	299.3	216.29
WDR26	0.0	0.0	199.89	185.56	167.4	0.0	0.0	201.0	184.32	211.46	209.01	231.6	166.18	135.35
MVB12B	0.0	0.0	0.0	0.0	165.29	0.0	0.0	211.59	15.03	194.41	185.33	179.32	209.68	149.82
IFT22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131.94	0.0
KAT8	0.0	0.0	0.0	91.36	0.0	0.0	0.0	117.66	160.85	163.16	167.46	125.9	71.13	100.92
PTGES2	0.0	135.49	434.2	355.12	211.98	110.55	203.17	158.24	227.21	271.43	289.81	0.0	0.0	0.0
TMEM206	0.0	76.64	123.88	79.86	82.87	81.49	90.16	0.0	0.0	86.35	78.6	82.34	78.28	146.83
UBE2Z	0.0	0.0	154.36	123.81	145.47	0.0	0.0	0.0	117.3	167.69	171.97	517.42	101.86	79.57
ACAD9	253.12	887.52	1916.16	1593.36	1319.34	1234.69	396.8	847.03	1248.32	2970.4	2852.06	3895.93	1362.08	1184.67
NT5DC2	2419.85	4598.72	9779.01	8428.47	9348.04	5300.55	2733.7	3192.0	2099.56	4440.23	4113.97	5421.43	4547.39	4482.17
NOL11	132.6	0.0	476.26	641.69	337.91	108.22	44.0	253.48	404.82	503.88	297.75	314.56	205.22	194.69
MINDY3	0.0	0.0	0.0	181.75	0.0	0.0	0.0	202.37	123.7	236.08	215.13	234.71	155.56	123.54
GORASP2	202.91	239.42	683.07	658.75	548.41	700.66	424.48	265.67	202.48	388.31	344.07	601.83	384.74	445.48
JPT2	296.72	329.9	758.21	667.62	1378.51	652.41	346.04	1853.47	1458.88	2574.38	2604.58	3288.97	2359.79	1903.74
SLC25A22	0.0	0.0	357.82	148.29	404.96	0.0	0.0	512.06	553.74	315.68	265.93	576.49	303.01	68.49
ARMT1	135.54	227.98	195.51	238.92	374.1	303.36	148.27	388.24	265.86	410.52	274.78	540.75	429.05	480.44
CNOT10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.14	11.98	0.0	0.0
LRRC40	771.49	1888.01	2592.34	2083.69	2985.67	1774.22	836.4	4321.01	2294.05	3740.44	3859.06	4601.17	4329.3	3934.27
SFXN1	3522.57	5058.37	10687.7	10867.6	10391.4	4929.12	2339.2	12311.7	11597.1	16016.6	16238.6	19518.9	8142.42	6752.94
VIPAS39	0.0	0.0	47.46	144.64	183.07	0.0	0.0	167.25	161.43	204.83	232.7	204.16	194.96	166.05
COG4	0.0	0.0	0.0	32.98	0.0	0.0	0.0	0.0	0.0	129.66	0.0	53.85	0.0	53.58
VPS37B	0.0	0.0	0.0	208.48	41.58	0.0	0.0	0.0	78.11	177.74	201.96	223.38	112.91	190.98
MRPL44	262.03	449.63	1290.49	1245.67	862.36	604.92	222.35	994.66	988.4	1639.43	1599.05	1488.0	1001.85	1040.23
COPS7B	0.0	0.0	39.58	144.44	43.2	0.0	0.0	101.4	302.17	155.62	163.13	242.83	191.52	216.73
LIN28A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1094.16	995.35	0.0	137.35	0.0	0.0	144.78
FN3KRP	92.59	194.22	83.08	182.56	261.81	161.73	0.0	333.02	190.61	322.18	293.8	394.95	303.38	278.51
TBC1D17	0.0	328.84	182.98	189.47	245.12	259.74	0.0	0.0	96.17	380.01	387.05	438.11	266.97	340.57
CARS2	0.0	0.0	75.54	67.23	114.01	41.66	0.0	0.0	91.57	112.32	83.96	115.67	0.0	68.0
WDR41	134.13	254.14	165.97	245.41	0.0	0.0	0.0	217.33	303.54	176.5	203.03	184.99	145.1	129.76
NMNAT1	0.0	0.0	12.22	11.81	7.43	0.0	0.0	16.72	19.01	12.09	14.49	15.94	16.07	6.97
C17ORF75	0.0	49.87	0.0	63.8	56.57	69.62	46.1	47.5	56.59	80.01	63.96	237.82	141.17	131.8
SIAE	95.6	245.76	299.19	272.29	532.76	294.56	206.53	203.03	198.43	823.13	1251.7	878.49	374.71	316.4
GNB4	0.0	41.09	58.39	92.02	63.71	84.97	0.0	172.11	70.93	302.92	305.79	340.11	204.54	188.77
XPO5	1401.45	1565.22	1268.56	1386.01	2456.95	1003.82	564.46	2160.1	1655.29	2525.45	2325.77	2486.77	1801.35	1436.77
GRPEL1	151.21	166.84	707.55	781.86	518.83	303.1	180.41	279.93	301.01	949.65	891.32	1129.24	613.6	491.81
C12ORF10	811.63	619.77	2689.13	1962.28	1386.38	1414.82	1036.37	841.82	1155.83	3422.57	3314.81	4304.68	2287.58	2289.53
SCPEP1	0.0	118.27	371.18	322.18	360.14	473.36	305.47	0.0	0.0	47.76	236.71	96.75	63.44	0.0
CACYBP	2505.12	2520.29	3722.65	3780.9	5953.15	3311.9	2616.06	8668.27	11063.0	8504.97	8041.7	14921.1	9210.94	7189.39
RRAGC	73.8	160.5	300.28	347.49	386.68	202.32	0.0	516.9	445.62	482.67	516.77	1023.29	643.49	601.19
RDH14	213.92	134.93	137.83	0.0	98.85	145.91	125.67	95.46	48.11	0.0	91.24	100.58	0.0	240.91
AS3MT	0.0	0.0	0.0	0.0	0.0	0.0	37.01	0.0	0.0	0.0	65.77	168.74	37.35	137.78
PLGRKT	0.0	290.59	897.87	1966.87	759.88	374.83	164.15	476.3	375.13	1093.03	1691.78	2071.35	561.06	1084.82
VEZT	0.0	0.0	0.0	0.0	24.67	0.0	0.0	0.0	0.0	69.81	54.12	123.78	76.58	90.0
SPC25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.79	69.57	64.95	0.0	78.69	0.0	64.87
TMEM165	355.99	448.56	963.56	487.29	399.76	1098.26	1420.68	211.41	90.13	272.59	271.96	139.9	132.99	184.04
EML4	1076.93	2393.69	6258.69	6626.36	3485.69	7781.23	4101.01	7399.47	6168.59	3772.8	3922.5	4660.49	3159.09	2626.15
GLOD4	3176.46	3958.59	4121.38	4055.68	7363.69	3217.28	1369.52	6683.37	6111.2	13069.3	13009.7	17620.5	10226.0	9410.65
CBX8	0.0	0.0	96.92	100.94	111.43	0.0	0.0	130.93	74.59	194.74	187.84	154.61	66.21	165.44
SPON1	0.0	139.14	230.42	273.2	0.0	152.27	0.0	193.03	165.65	462.78	531.71	149.88	42.24	0.0
MCCC2	845.01	1657.91	2708.62	2628.57	3309.91	1382.35	1102.99	1552.87	858.45	4388.79	4424.57	4983.68	2706.22	2746.7
NCOA5	243.36	486.54	589.74	692.54	689.12	464.32	232.76	788.77	619.12	1032.61	986.61	1387.73	745.15	856.59
TANC2	17062.4	16765.2	1745.38	1526.91	5138.23	4008.82	3840.61	11392.7	6645.49	1791.54	1780.44	422.94	338.06	674.86
METTL14	0.0	0.0	42.92	22.35	79.61	22.08	31.5	43.23	0.0	312.66	271.24	480.63	222.26	240.48
CWC22	0.0	0.0	29.65	0.0	0.0	0.0	0.0	0.0	0.0	83.55	50.14	81.33	51.99	59.24
VAT1L	1235.58	1376.13	1222.35	1174.39	2524.25	402.78	0.0	1773.98	1234.75	1037.09	1025.84	1124.3	937.99	1222.79
ROBO2	0.0	0.0	0.0	0.0	150.15	0.0	0.0	0.0	0.0	175.11	169.18	189.86	124.28	0.0
KIAA1549	82442.3	146398.0	56845.2	51999.3	67886.0	50483.5	66659.7	189200.0	147026.0	39005.2	39035.8	6084.75	4159.98	6897.02
EPB41L5	0.0	0.0	69.18	80.91	54.28	69.64	0.0	164.38	221.83	93.91	202.53	515.9	240.54	143.21
SDF2L1	0.0	0.0	263.23	265.38	232.43	192.54	146.24	155.67	166.49	235.35	214.55	257.97	123.89	115.1
XAB2	0.0	0.0	0.0	106.16	0.0	0.0	0.0	197.69	39.56	278.35	303.76	181.78	189.5	131.31
PREB	201.33	194.54	0.0	933.68	699.49	256.7	142.86	213.29	140.32	145.75	164.56	216.18	471.39	167.92
ATP13A1	0.0	969.22	1454.68	1472.52	1188.81	997.2	625.84	723.58	603.73	1582.98	1557.12	1341.19	645.05	709.8
MRPL47	0.0	152.45	521.75	728.57	505.18	0.0	0.0	218.1	239.49	696.07	694.51	1213.89	377.28	0.0
CHMP1A	352.43	838.76	815.77	1351.86	1390.95	992.3	697.26	1235.32	1242.55	1961.28	1904.31	1622.25	1188.92	905.31
TM9SF3	3373.52	4553.09	11222.1	12213.2	6591.21	9102.57	5448.73	4510.88	2911.28	7380.78	7561.1	8697.04	4375.1	3699.88
APMAP	9548.06	12861.3	24630.2	23805.2	21660.8	13384.5	6765.82	17130.8	14430.8	23255.1	23386.2	24730.9	14142.0	14625.6
ABCB6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	331.23	364.53	131.11	819.22	107.24	173.01
HMG20A	0.0	61.38	0.0	64.01	68.64	65.85	0.0	93.79	71.3	73.65	82.72	108.1	134.0	42.22
RAB18	1067.32	1898.1	3642.74	3414.41	2182.62	2461.87	1171.79	2717.3	2440.17	3965.18	4003.85	5352.84	2893.67	3309.51
SSU72	185.13	170.37	155.52	250.02	175.04	172.48	111.64	340.88	200.14	167.32	449.58	198.31	269.02	130.26
VTA1	544.76	2815.92	3318.26	3548.82	2466.24	2719.7	1551.23	4199.67	3766.56	8116.92	8386.92	7426.31	5682.96	5118.55
SARS2	51.47	57.08	136.4	137.59	82.66	103.34	53.98	102.09	98.8	147.04	125.87	136.81	50.72	50.35
MRPS30	0.0	73.89	105.52	141.19	214.5	0.0	0.0	0.0	207.65	247.16	284.64	314.26	70.67	20.97
DYNLRB1	434.78	737.75	579.28	330.45	1039.5	605.78	392.29	908.7	790.34	889.4	807.28	1057.52	788.72	724.71
EMC7	448.45	462.19	1491.86	653.23	1257.78	719.76	436.22	981.65	747.17	1035.32	1211.45	1451.44	556.29	700.45
ENY2	213.71	200.98	749.85	635.27	613.59	395.46	188.78	786.26	732.44	1321.43	1366.46	1825.76	1287.42	926.57
EXOSC4	229.69	212.41	1043.01	1442.75	845.39	730.44	394.15	1327.14	1244.59	1046.02	1467.14	1400.52	781.24	793.25
OSGEP	0.0	0.0	132.2	79.05	85.02	0.0	99.51	0.0	207.03	206.38	126.87	106.22	53.55	42.42
DMAP1	0.0	0.0	93.69	85.18	0.0	0.0	0.0	61.15	0.0	103.57	98.84	163.47	135.75	149.2
FZD3	0.0	110.77	0.0	81.82	120.92	0.0	0.0	145.62	94.28	180.34	155.36	196.02	127.47	144.01
ISYNA1	1773.33	1656.51	1657.94	1191.29	3268.97	2317.79	1887.94	3009.42	3439.58	7215.46	7259.34	7780.27	2276.42	3018.73
DCP1A	187.17	223.58	356.5	138.09	322.69	186.46	0.0	406.62	219.67	426.37	378.6	492.59	419.75	395.81
ACOT13	1023.05	1000.48	3408.25	3140.59	2555.1	1727.86	1409.01	1851.62	1711.68	2156.3	2316.76	1316.85	910.18	1057.89
MED4	0.0	0.0	115.89	0.0	52.64	0.0	0.0	124.75	8.08	76.61	0.0	133.12	95.53	110.71
RIC8A	790.74	788.75	794.44	626.35	896.37	848.07	642.72	769.85	567.2	705.97	280.9	887.05	563.18	1143.52
LUC7L	0.0	0.0	100.86	0.0	154.61	0.0	0.0	0.0	103.0	120.1	78.67	101.03	92.69	95.12
SCUBE2	0.0	166.19	0.0	0.0	468.47	0.0	0.0	0.0	0.0	840.16	807.83	1272.82	241.73	352.17
LZTFL1	0.0	0.0	135.38	217.52	537.01	392.56	194.94	840.48	768.4	2186.83	2130.78	2311.26	779.51	628.45
MRPL40	0.0	105.68	0.0	397.77	288.06	220.41	149.52	227.99	213.43	428.7	406.76	560.67	310.13	153.37
PPAN	0.0	0.0	151.26	167.52	0.0	0.0	122.96	0.0	66.49	155.73	151.46	150.18	158.96	132.32
TIGAR	430.24	83.73	807.46	723.98	1044.72	835.21	440.54	117.52	90.6	188.1	628.75	551.75	332.67	334.08
RTN4	12966.4	15547.6	45581.2	44826.9	55694.7	19589.7	13486.1	20441.8	18550.3	80403.1	81514.3	51428.7	30870.5	31684.7
MANBAL	0.0	17.13	82.38	39.51	40.35	11.69	0.0	43.77	65.71	109.08	119.64	111.62	76.72	56.85
RPRD1B	245.43	492.86	1122.81	1099.45	1069.17	766.97	450.67	1761.96	1322.6	1825.27	1712.52	1945.34	1582.33	1437.87
XPNPEP3	0.0	0.0	0.0	0.0	97.81	0.0	0.0	0.0	64.02	99.25	75.88	134.11	88.33	70.75
PFDN4	0.0	176.97	370.91	361.3	371.56	327.04	68.92	277.23	308.55	761.78	687.71	1313.21	941.94	677.12
NIT2	87.05	190.2	947.6	1300.02	1719.82	1276.28	204.32	956.01	951.46	913.5	945.6	916.87	514.69	440.49
EXOSC5	0.0	0.0	340.98	291.19	0.0	0.0	0.0	349.67	329.07	482.81	450.46	437.2	299.07	237.15
EXOSC3	0.0	0.0	221.69	299.73	0.0	206.57	0.0	270.97	244.54	311.21	267.96	168.56	106.72	0.0
